cluster_num,noise_num,dbcv,silhouette,calinski,eps,min_samples
2,5,-0.5537473205315632,0.2719428068319837,45.17449711029288,1.8,14
1,0,-1.0,-1.0,-1.0,1.82,5
1,0,-1.0,-1.0,-1.0,1.82,6
1,0,-1.0,-1.0,-1.0,1.82,7
1,0,-1.0,-1.0,-1.0,1.82,8
1,0,-1.0,-1.0,-1.0,1.82,9
1,0,-1.0,-1.0,-1.0,1.82,10
1,0,-1.0,-1.0,-1.0,1.82,11
1,0,-1.0,-1.0,-1.0,1.82,12
1,0,-1.0,-1.0,-1.0,1.82,13
2,5,-0.5537473205315632,0.2719428068319837,45.17449711029288,1.82,14
1,0,-1.0,-1.0,-1.0,1.84,5
1,0,-1.0,-1.0,-1.0,1.84,6
1,0,-1.0,-1.0,-1.0,1.84,7
1,0,-1.0,-1.0,-1.0,1.84,8
1,0,-1.0,-1.0,-1.0,1.84,9
1,0,-1.0,-1.0,-1.0,1.84,10
1,0,-1.0,-1.0,-1.0,1.84,11
1,0,-1.0,-1.0,-1.0,1.84,12
1,0,-1.0,-1.0,-1.0,1.84,13
1,0,-1.0,-1.0,-1.0,1.84,14
1,0,-1.0,-1.0,-1.0,1.86,5
1,0,-1.0,-1.0,-1.0,1.86,6
1,0,-1.0,-1.0,-1.0,1.86,7
1,0,-1.0,-1.0,-1.0,1.86,8
1,0,-1.0,-1.0,-1.0,1.86,9
1,0,-1.0,-1.0,-1.0,1.86,10
1,0,-1.0,-1.0,-1.0,1.86,11
1,0,-1.0,-1.0,-1.0,1.86,12
1,0,-1.0,-1.0,-1.0,1.86,13
1,0,-1.0,-1.0,-1.0,1.86,14
1,0,-1.0,-1.0,-1.0,1.8800000000000001,5
1,0,-1.0,-1.0,-1.0,1.8800000000000001,6
1,0,-1.0,-1.0,-1.0,1.8800000000000001,7
1,0,-1.0,-1.0,-1.0,1.8800000000000001,8
1,0,-1.0,-1.0,-1.0,1.8800000000000001,9
1,0,-1.0,-1.0,-1.0,1.8800000000000001,10
1,0,-1.0,-1.0,-1.0,1.8800000000000001,11
1,0,-1.0,-1.0,-1.0,1.8800000000000001,12
1,0,-1.0,-1.0,-1.0,1.8800000000000001,13
1,0,-1.0,-1.0,-1.0,1.8800000000000001,14
1,0,-1.0,-1.0,-1.0,1.9000000000000001,5
1,0,-1.0,-1.0,-1.0,1.9000000000000001,6
1,0,-1.0,-1.0,-1.0,1.9000000000000001,7
1,0,-1.0,-1.0,-1.0,1.9000000000000001,8
1,0,-1.0,-1.0,-1.0,1.9000000000000001,9
1,0,-1.0,-1.0,-1.0,1.9000000000000001,10
1,0,-1.0,-1.0,-1.0,1.9000000000000001,11
1,0,-1.0,-1.0,-1.0,1.9000000000000001,12
1,0,-1.0,-1.0,-1.0,1.9000000000000001,13
1,0,-1.0,-1.0,-1.0,1.9000000000000001,14
1,0,-1.0,-1.0,-1.0,1.9200000000000002,5
1,0,-1.0,-1.0,-1.0,1.9200000000000002,6
1,0,-1.0,-1.0,-1.0,1.9200000000000002,7
1,0,-1.0,-1.0,-1.0,1.9200000000000002,8
1,0,-1.0,-1.0,-1.0,1.9200000000000002,9
1,0,-1.0,-1.0,-1.0,1.9200000000000002,10
1,0,-1.0,-1.0,-1.0,1.9200000000000002,11
1,0,-1.0,-1.0,-1.0,1.9200000000000002,12
1,0,-1.0,-1.0,-1.0,1.9200000000000002,13
1,0,-1.0,-1.0,-1.0,1.9200000000000002,14
1,0,-1.0,-1.0,-1.0,1.9400000000000002,5
1,0,-1.0,-1.0,-1.0,1.9400000000000002,6
1,0,-1.0,-1.0,-1.0,1.9400000000000002,7
1,0,-1.0,-1.0,-1.0,1.9400000000000002,8
1,0,-1.0,-1.0,-1.0,1.9400000000000002,9
1,0,-1.0,-1.0,-1.0,1.9400000000000002,10
1,0,-1.0,-1.0,-1.0,1.9400000000000002,11
1,0,-1.0,-1.0,-1.0,1.9400000000000002,12
1,0,-1.0,-1.0,-1.0,1.9400000000000002,13
1,0,-1.0,-1.0,-1.0,1.9400000000000002,14
1,0,-1.0,-1.0,-1.0,1.9600000000000002,5
1,0,-1.0,-1.0,-1.0,1.9600000000000002,6
1,0,-1.0,-1.0,-1.0,1.9600000000000002,7
1,0,-1.0,-1.0,-1.0,1.9600000000000002,8
1,0,-1.0,-1.0,-1.0,1.9600000000000002,9
1,0,-1.0,-1.0,-1.0,1.9600000000000002,10
1,0,-1.0,-1.0,-1.0,1.9600000000000002,11
1,0,-1.0,-1.0,-1.0,1.9600000000000002,12
1,0,-1.0,-1.0,-1.0,1.9600000000000002,13
1,0,-1.0,-1.0,-1.0,1.9600000000000002,14
1,0,-1.0,-1.0,-1.0,1.9800000000000002,5
1,0,-1.0,-1.0,-1.0,1.9800000000000002,6
1,0,-1.0,-1.0,-1.0,1.9800000000000002,7
1,0,-1.0,-1.0,-1.0,1.9800000000000002,8
1,0,-1.0,-1.0,-1.0,1.9800000000000002,9
1,0,-1.0,-1.0,-1.0,1.9800000000000002,10
1,0,-1.0,-1.0,-1.0,1.9800000000000002,11
1,0,-1.0,-1.0,-1.0,1.9800000000000002,12
1,0,-1.0,-1.0,-1.0,1.9800000000000002,13
1,0,-1.0,-1.0,-1.0,1.9800000000000002,14
1,0,-1.0,-1.0,-1.0,2.0,5
1,0,-1.0,-1.0,-1.0,2.0,6
1,0,-1.0,-1.0,-1.0,2.0,7
1,0,-1.0,-1.0,-1.0,2.0,8
1,0,-1.0,-1.0,-1.0,2.0,9
1,0,-1.0,-1.0,-1.0,2.0,10
1,0,-1.0,-1.0,-1.0,2.0,11
1,0,-1.0,-1.0,-1.0,2.0,12
1,0,-1.0,-1.0,-1.0,2.0,13
1,0,-1.0,-1.0,-1.0,2.0,14
1,0,-1.0,-1.0,-1.0,2.02,5
1,0,-1.0,-1.0,-1.0,2.02,6
1,0,-1.0,-1.0,-1.0,2.02,7
1,0,-1.0,-1.0,-1.0,2.02,8
1,0,-1.0,-1.0,-1.0,2.02,9
1,0,-1.0,-1.0,-1.0,2.02,10
1,0,-1.0,-1.0,-1.0,2.02,11
1,0,-1.0,-1.0,-1.0,2.02,12
1,0,-1.0,-1.0,-1.0,2.02,13
1,0,-1.0,-1.0,-1.0,2.02,14
1,0,-1.0,-1.0,-1.0,2.04,5
1,0,-1.0,-1.0,-1.0,2.04,6
1,0,-1.0,-1.0,-1.0,2.04,7
1,0,-1.0,-1.0,-1.0,2.04,8
1,0,-1.0,-1.0,-1.0,2.04,9
1,0,-1.0,-1.0,-1.0,2.04,10
1,0,-1.0,-1.0,-1.0,2.04,11
1,0,-1.0,-1.0,-1.0,2.04,12
1,0,-1.0,-1.0,-1.0,2.04,13
1,0,-1.0,-1.0,-1.0,2.04,14
1,0,-1.0,-1.0,-1.0,2.06,5
1,0,-1.0,-1.0,-1.0,2.06,6
1,0,-1.0,-1.0,-1.0,2.06,7
1,0,-1.0,-1.0,-1.0,2.06,8
1,0,-1.0,-1.0,-1.0,2.06,9
1,0,-1.0,-1.0,-1.0,2.06,10
1,0,-1.0,-1.0,-1.0,2.06,11
1,0,-1.0,-1.0,-1.0,2.06,12
1,0,-1.0,-1.0,-1.0,2.06,13
1,0,-1.0,-1.0,-1.0,2.06,14
1,0,-1.0,-1.0,-1.0,2.08,5
1,0,-1.0,-1.0,-1.0,2.08,6
1,0,-1.0,-1.0,-1.0,2.08,7
1,0,-1.0,-1.0,-1.0,2.08,8
1,0,-1.0,-1.0,-1.0,2.08,9
1,0,-1.0,-1.0,-1.0,2.08,10
1,0,-1.0,-1.0,-1.0,2.08,11
1,0,-1.0,-1.0,-1.0,2.08,12
1,0,-1.0,-1.0,-1.0,2.08,13
1,0,-1.0,-1.0,-1.0,2.08,14
1,0,-1.0,-1.0,-1.0,2.1,5
1,0,-1.0,-1.0,-1.0,2.1,6
1,0,-1.0,-1.0,-1.0,2.1,7
1,0,-1.0,-1.0,-1.0,2.1,8
1,0,-1.0,-1.0,-1.0,2.1,9
1,0,-1.0,-1.0,-1.0,2.1,10
1,0,-1.0,-1.0,-1.0,2.1,11
1,0,-1.0,-1.0,-1.0,2.1,12
1,0,-1.0,-1.0,-1.0,2.1,13
1,0,-1.0,-1.0,-1.0,2.1,14
1,0,-1.0,-1.0,-1.0,2.12,5
1,0,-1.0,-1.0,-1.0,2.12,6
1,0,-1.0,-1.0,-1.0,2.12,7
1,0,-1.0,-1.0,-1.0,2.12,8
1,0,-1.0,-1.0,-1.0,2.12,9
1,0,-1.0,-1.0,-1.0,2.12,10
1,0,-1.0,-1.0,-1.0,2.12,11
1,0,-1.0,-1.0,-1.0,2.12,12
1,0,-1.0,-1.0,-1.0,2.12,13
1,0,-1.0,-1.0,-1.0,2.12,14
1,0,-1.0,-1.0,-1.0,2.14,5
1,0,-1.0,-1.0,-1.0,2.14,6
1,0,-1.0,-1.0,-1.0,2.14,7
1,0,-1.0,-1.0,-1.0,2.14,8
1,0,-1.0,-1.0,-1.0,2.14,9
1,0,-1.0,-1.0,-1.0,2.14,10
1,0,-1.0,-1.0,-1.0,2.14,11
1,0,-1.0,-1.0,-1.0,2.14,12
1,0,-1.0,-1.0,-1.0,2.14,13
1,0,-1.0,-1.0,-1.0,2.14,14
1,0,-1.0,-1.0,-1.0,2.16,5
1,0,-1.0,-1.0,-1.0,2.16,6
1,0,-1.0,-1.0,-1.0,2.16,7
1,0,-1.0,-1.0,-1.0,2.16,8
1,0,-1.0,-1.0,-1.0,2.16,9
1,0,-1.0,-1.0,-1.0,2.16,10
1,0,-1.0,-1.0,-1.0,2.16,11
1,0,-1.0,-1.0,-1.0,2.16,12
1,0,-1.0,-1.0,-1.0,2.16,13
1,0,-1.0,-1.0,-1.0,2.16,14
1,0,-1.0,-1.0,-1.0,2.18,5
1,0,-1.0,-1.0,-1.0,2.18,6
1,0,-1.0,-1.0,-1.0,2.18,7
1,0,-1.0,-1.0,-1.0,2.18,8
1,0,-1.0,-1.0,-1.0,2.18,9
1,0,-1.0,-1.0,-1.0,2.18,10
1,0,-1.0,-1.0,-1.0,2.18,11
1,0,-1.0,-1.0,-1.0,2.18,12
1,0,-1.0,-1.0,-1.0,2.18,13
1,0,-1.0,-1.0,-1.0,2.18,14
1,0,-1.0,-1.0,-1.0,2.2,5
1,0,-1.0,-1.0,-1.0,2.2,6
1,0,-1.0,-1.0,-1.0,2.2,7
1,0,-1.0,-1.0,-1.0,2.2,8
1,0,-1.0,-1.0,-1.0,2.2,9
1,0,-1.0,-1.0,-1.0,2.2,10
1,0,-1.0,-1.0,-1.0,2.2,11
1,0,-1.0,-1.0,-1.0,2.2,12
1,0,-1.0,-1.0,-1.0,2.2,13
1,0,-1.0,-1.0,-1.0,2.2,14
1,0,-1.0,-1.0,-1.0,2.22,5
1,0,-1.0,-1.0,-1.0,2.22,6
1,0,-1.0,-1.0,-1.0,2.22,7
1,0,-1.0,-1.0,-1.0,2.22,8
1,0,-1.0,-1.0,-1.0,2.22,9
1,0,-1.0,-1.0,-1.0,2.22,10
1,0,-1.0,-1.0,-1.0,2.22,11
1,0,-1.0,-1.0,-1.0,2.22,12
1,0,-1.0,-1.0,-1.0,2.22,13
1,0,-1.0,-1.0,-1.0,2.22,14
1,0,-1.0,-1.0,-1.0,2.24,5
1,0,-1.0,-1.0,-1.0,2.24,6
1,0,-1.0,-1.0,-1.0,2.24,7
1,0,-1.0,-1.0,-1.0,2.24,8
1,0,-1.0,-1.0,-1.0,2.24,9
1,0,-1.0,-1.0,-1.0,2.24,10
1,0,-1.0,-1.0,-1.0,2.24,11
1,0,-1.0,-1.0,-1.0,2.24,12
1,0,-1.0,-1.0,-1.0,2.24,13
1,0,-1.0,-1.0,-1.0,2.24,14
1,0,-1.0,-1.0,-1.0,2.2600000000000002,5
1,0,-1.0,-1.0,-1.0,2.2600000000000002,6
1,0,-1.0,-1.0,-1.0,2.2600000000000002,7
1,0,-1.0,-1.0,-1.0,2.2600000000000002,8
1,0,-1.0,-1.0,-1.0,2.2600000000000002,9
1,0,-1.0,-1.0,-1.0,2.2600000000000002,10
1,0,-1.0,-1.0,-1.0,2.2600000000000002,11
1,0,-1.0,-1.0,-1.0,2.2600000000000002,12
1,0,-1.0,-1.0,-1.0,2.2600000000000002,13
1,0,-1.0,-1.0,-1.0,2.2600000000000002,14
1,0,-1.0,-1.0,-1.0,2.2800000000000002,5
1,0,-1.0,-1.0,-1.0,2.2800000000000002,6
1,0,-1.0,-1.0,-1.0,2.2800000000000002,7
1,0,-1.0,-1.0,-1.0,2.2800000000000002,8
1,0,-1.0,-1.0,-1.0,2.2800000000000002,9
1,0,-1.0,-1.0,-1.0,2.2800000000000002,10
1,0,-1.0,-1.0,-1.0,2.2800000000000002,11
1,0,-1.0,-1.0,-1.0,2.2800000000000002,12
1,0,-1.0,-1.0,-1.0,2.2800000000000002,13
1,0,-1.0,-1.0,-1.0,2.2800000000000002,14
1,0,-1.0,-1.0,-1.0,2.3000000000000003,5
1,0,-1.0,-1.0,-1.0,2.3000000000000003,6
1,0,-1.0,-1.0,-1.0,2.3000000000000003,7
1,0,-1.0,-1.0,-1.0,2.3000000000000003,8
1,0,-1.0,-1.0,-1.0,2.3000000000000003,9
1,0,-1.0,-1.0,-1.0,2.3000000000000003,10
1,0,-1.0,-1.0,-1.0,2.3000000000000003,11
1,0,-1.0,-1.0,-1.0,2.3000000000000003,12
1,0,-1.0,-1.0,-1.0,2.3000000000000003,13
1,0,-1.0,-1.0,-1.0,2.3000000000000003,14
1,0,-1.0,-1.0,-1.0,2.3200000000000003,5
1,0,-1.0,-1.0,-1.0,2.3200000000000003,6
1,0,-1.0,-1.0,-1.0,2.3200000000000003,7
1,0,-1.0,-1.0,-1.0,2.3200000000000003,8
1,0,-1.0,-1.0,-1.0,2.3200000000000003,9
1,0,-1.0,-1.0,-1.0,2.3200000000000003,10
1,0,-1.0,-1.0,-1.0,2.3200000000000003,11
1,0,-1.0,-1.0,-1.0,2.3200000000000003,12
1,0,-1.0,-1.0,-1.0,2.3200000000000003,13
1,0,-1.0,-1.0,-1.0,2.3200000000000003,14
1,0,-1.0,-1.0,-1.0,2.3400000000000003,5
1,0,-1.0,-1.0,-1.0,2.3400000000000003,6
1,0,-1.0,-1.0,-1.0,2.3400000000000003,7
1,0,-1.0,-1.0,-1.0,2.3400000000000003,8
1,0,-1.0,-1.0,-1.0,2.3400000000000003,9
1,0,-1.0,-1.0,-1.0,2.3400000000000003,10
1,0,-1.0,-1.0,-1.0,2.3400000000000003,11
1,0,-1.0,-1.0,-1.0,2.3400000000000003,12
1,0,-1.0,-1.0,-1.0,2.3400000000000003,13
1,0,-1.0,-1.0,-1.0,2.3400000000000003,14
1,0,-1.0,-1.0,-1.0,2.3600000000000003,5
1,0,-1.0,-1.0,-1.0,2.3600000000000003,6
1,0,-1.0,-1.0,-1.0,2.3600000000000003,7
1,0,-1.0,-1.0,-1.0,2.3600000000000003,8
1,0,-1.0,-1.0,-1.0,2.3600000000000003,9
1,0,-1.0,-1.0,-1.0,2.3600000000000003,10
1,0,-1.0,-1.0,-1.0,2.3600000000000003,11
1,0,-1.0,-1.0,-1.0,2.3600000000000003,12
1,0,-1.0,-1.0,-1.0,2.3600000000000003,13
1,0,-1.0,-1.0,-1.0,2.3600000000000003,14
1,0,-1.0,-1.0,-1.0,2.3800000000000003,5
1,0,-1.0,-1.0,-1.0,2.3800000000000003,6
1,0,-1.0,-1.0,-1.0,2.3800000000000003,7
1,0,-1.0,-1.0,-1.0,2.3800000000000003,8
1,0,-1.0,-1.0,-1.0,2.3800000000000003,9
1,0,-1.0,-1.0,-1.0,2.3800000000000003,10
1,0,-1.0,-1.0,-1.0,2.3800000000000003,11
1,0,-1.0,-1.0,-1.0,2.3800000000000003,12
1,0,-1.0,-1.0,-1.0,2.3800000000000003,13
1,0,-1.0,-1.0,-1.0,2.3800000000000003,14
1,0,-1.0,-1.0,-1.0,2.4000000000000004,5
1,0,-1.0,-1.0,-1.0,2.4000000000000004,6
1,0,-1.0,-1.0,-1.0,2.4000000000000004,7
1,0,-1.0,-1.0,-1.0,2.4000000000000004,8
1,0,-1.0,-1.0,-1.0,2.4000000000000004,9
1,0,-1.0,-1.0,-1.0,2.4000000000000004,10
1,0,-1.0,-1.0,-1.0,2.4000000000000004,11
1,0,-1.0,-1.0,-1.0,2.4000000000000004,12
1,0,-1.0,-1.0,-1.0,2.4000000000000004,13
1,0,-1.0,-1.0,-1.0,2.4000000000000004,14
1,0,-1.0,-1.0,-1.0,2.42,5
