cluster_num,noise_num,dbcv,silhouette,calinski,eps,min_samples
1,0,-1.0,-1.0,-1.0,2.42,6
1,0,-1.0,-1.0,-1.0,2.42,7
1,0,-1.0,-1.0,-1.0,2.42,8
1,0,-1.0,-1.0,-1.0,2.42,9
1,0,-1.0,-1.0,-1.0,2.42,10
1,0,-1.0,-1.0,-1.0,2.42,11
1,0,-1.0,-1.0,-1.0,2.42,12
1,0,-1.0,-1.0,-1.0,2.42,13
1,0,-1.0,-1.0,-1.0,2.42,14
1,0,-1.0,-1.0,-1.0,2.44,5
1,0,-1.0,-1.0,-1.0,2.44,6
1,0,-1.0,-1.0,-1.0,2.44,7
1,0,-1.0,-1.0,-1.0,2.44,8
1,0,-1.0,-1.0,-1.0,2.44,9
1,0,-1.0,-1.0,-1.0,2.44,10
1,0,-1.0,-1.0,-1.0,2.44,11
1,0,-1.0,-1.0,-1.0,2.44,12
1,0,-1.0,-1.0,-1.0,2.44,13
1,0,-1.0,-1.0,-1.0,2.44,14
1,0,-1.0,-1.0,-1.0,2.46,5
1,0,-1.0,-1.0,-1.0,2.46,6
1,0,-1.0,-1.0,-1.0,2.46,7
1,0,-1.0,-1.0,-1.0,2.46,8
1,0,-1.0,-1.0,-1.0,2.46,9
1,0,-1.0,-1.0,-1.0,2.46,10
1,0,-1.0,-1.0,-1.0,2.46,11
1,0,-1.0,-1.0,-1.0,2.46,12
1,0,-1.0,-1.0,-1.0,2.46,13
1,0,-1.0,-1.0,-1.0,2.46,14
1,0,-1.0,-1.0,-1.0,2.48,5
1,0,-1.0,-1.0,-1.0,2.48,6
1,0,-1.0,-1.0,-1.0,2.48,7
1,0,-1.0,-1.0,-1.0,2.48,8
1,0,-1.0,-1.0,-1.0,2.48,9
1,0,-1.0,-1.0,-1.0,2.48,10
1,0,-1.0,-1.0,-1.0,2.48,11
1,0,-1.0,-1.0,-1.0,2.48,12
1,0,-1.0,-1.0,-1.0,2.48,13
1,0,-1.0,-1.0,-1.0,2.48,14
1,0,-1.0,-1.0,-1.0,2.5,5
1,0,-1.0,-1.0,-1.0,2.5,6
1,0,-1.0,-1.0,-1.0,2.5,7
1,0,-1.0,-1.0,-1.0,2.5,8
1,0,-1.0,-1.0,-1.0,2.5,9
1,0,-1.0,-1.0,-1.0,2.5,10
1,0,-1.0,-1.0,-1.0,2.5,11
1,0,-1.0,-1.0,-1.0,2.5,12
1,0,-1.0,-1.0,-1.0,2.5,13
1,0,-1.0,-1.0,-1.0,2.5,14
1,0,-1.0,-1.0,-1.0,2.52,5
1,0,-1.0,-1.0,-1.0,2.52,6
1,0,-1.0,-1.0,-1.0,2.52,7
1,0,-1.0,-1.0,-1.0,2.52,8
1,0,-1.0,-1.0,-1.0,2.52,9
1,0,-1.0,-1.0,-1.0,2.52,10
1,0,-1.0,-1.0,-1.0,2.52,11
1,0,-1.0,-1.0,-1.0,2.52,12
1,0,-1.0,-1.0,-1.0,2.52,13
1,0,-1.0,-1.0,-1.0,2.52,14
1,0,-1.0,-1.0,-1.0,2.54,5
1,0,-1.0,-1.0,-1.0,2.54,6
1,0,-1.0,-1.0,-1.0,2.54,7
1,0,-1.0,-1.0,-1.0,2.54,8
1,0,-1.0,-1.0,-1.0,2.54,9
1,0,-1.0,-1.0,-1.0,2.54,10
1,0,-1.0,-1.0,-1.0,2.54,11
1,0,-1.0,-1.0,-1.0,2.54,12
1,0,-1.0,-1.0,-1.0,2.54,13
1,0,-1.0,-1.0,-1.0,2.54,14
1,0,-1.0,-1.0,-1.0,2.56,5
1,0,-1.0,-1.0,-1.0,2.56,6
1,0,-1.0,-1.0,-1.0,2.56,7
1,0,-1.0,-1.0,-1.0,2.56,8
1,0,-1.0,-1.0,-1.0,2.56,9
1,0,-1.0,-1.0,-1.0,2.56,10
1,0,-1.0,-1.0,-1.0,2.56,11
1,0,-1.0,-1.0,-1.0,2.56,12
1,0,-1.0,-1.0,-1.0,2.56,13
1,0,-1.0,-1.0,-1.0,2.56,14
1,0,-1.0,-1.0,-1.0,2.58,5
1,0,-1.0,-1.0,-1.0,2.58,6
1,0,-1.0,-1.0,-1.0,2.58,7
1,0,-1.0,-1.0,-1.0,2.58,8
1,0,-1.0,-1.0,-1.0,2.58,9
1,0,-1.0,-1.0,-1.0,2.58,10
1,0,-1.0,-1.0,-1.0,2.58,11
1,0,-1.0,-1.0,-1.0,2.58,12
1,0,-1.0,-1.0,-1.0,2.58,13
1,0,-1.0,-1.0,-1.0,2.58,14
1,0,-1.0,-1.0,-1.0,2.6,5
1,0,-1.0,-1.0,-1.0,2.6,6
1,0,-1.0,-1.0,-1.0,2.6,7
1,0,-1.0,-1.0,-1.0,2.6,8
1,0,-1.0,-1.0,-1.0,2.6,9
1,0,-1.0,-1.0,-1.0,2.6,10
1,0,-1.0,-1.0,-1.0,2.6,11
1,0,-1.0,-1.0,-1.0,2.6,12
1,0,-1.0,-1.0,-1.0,2.6,13
1,0,-1.0,-1.0,-1.0,2.6,14
1,0,-1.0,-1.0,-1.0,2.62,5
1,0,-1.0,-1.0,-1.0,2.62,6
1,0,-1.0,-1.0,-1.0,2.62,7
1,0,-1.0,-1.0,-1.0,2.62,8
1,0,-1.0,-1.0,-1.0,2.62,9
1,0,-1.0,-1.0,-1.0,2.62,10
1,0,-1.0,-1.0,-1.0,2.62,11
1,0,-1.0,-1.0,-1.0,2.62,12
1,0,-1.0,-1.0,-1.0,2.62,13
1,0,-1.0,-1.0,-1.0,2.62,14
1,0,-1.0,-1.0,-1.0,2.64,5
1,0,-1.0,-1.0,-1.0,2.64,6
1,0,-1.0,-1.0,-1.0,2.64,7
1,0,-1.0,-1.0,-1.0,2.64,8
1,0,-1.0,-1.0,-1.0,2.64,9
1,0,-1.0,-1.0,-1.0,2.64,10
1,0,-1.0,-1.0,-1.0,2.64,11
1,0,-1.0,-1.0,-1.0,2.64,12
1,0,-1.0,-1.0,-1.0,2.64,13
1,0,-1.0,-1.0,-1.0,2.64,14
1,0,-1.0,-1.0,-1.0,2.66,5
1,0,-1.0,-1.0,-1.0,2.66,6
1,0,-1.0,-1.0,-1.0,2.66,7
1,0,-1.0,-1.0,-1.0,2.66,8
1,0,-1.0,-1.0,-1.0,2.66,9
1,0,-1.0,-1.0,-1.0,2.66,10
1,0,-1.0,-1.0,-1.0,2.66,11
1,0,-1.0,-1.0,-1.0,2.66,12
1,0,-1.0,-1.0,-1.0,2.66,13
1,0,-1.0,-1.0,-1.0,2.66,14
1,0,-1.0,-1.0,-1.0,2.68,5
1,0,-1.0,-1.0,-1.0,2.68,6
1,0,-1.0,-1.0,-1.0,2.68,7
1,0,-1.0,-1.0,-1.0,2.68,8
1,0,-1.0,-1.0,-1.0,2.68,9
1,0,-1.0,-1.0,-1.0,2.68,10
1,0,-1.0,-1.0,-1.0,2.68,11
1,0,-1.0,-1.0,-1.0,2.68,12
1,0,-1.0,-1.0,-1.0,2.68,13
1,0,-1.0,-1.0,-1.0,2.68,14
1,0,-1.0,-1.0,-1.0,2.7,5
1,0,-1.0,-1.0,-1.0,2.7,6
1,0,-1.0,-1.0,-1.0,2.7,7
1,0,-1.0,-1.0,-1.0,2.7,8
1,0,-1.0,-1.0,-1.0,2.7,9
1,0,-1.0,-1.0,-1.0,2.7,10
1,0,-1.0,-1.0,-1.0,2.7,11
1,0,-1.0,-1.0,-1.0,2.7,12
1,0,-1.0,-1.0,-1.0,2.7,13
1,0,-1.0,-1.0,-1.0,2.7,14
1,0,-1.0,-1.0,-1.0,2.72,5
1,0,-1.0,-1.0,-1.0,2.72,6
1,0,-1.0,-1.0,-1.0,2.72,7
1,0,-1.0,-1.0,-1.0,2.72,8
1,0,-1.0,-1.0,-1.0,2.72,9
1,0,-1.0,-1.0,-1.0,2.72,10
1,0,-1.0,-1.0,-1.0,2.72,11
1,0,-1.0,-1.0,-1.0,2.72,12
1,0,-1.0,-1.0,-1.0,2.72,13
1,0,-1.0,-1.0,-1.0,2.72,14
1,0,-1.0,-1.0,-1.0,2.74,5
1,0,-1.0,-1.0,-1.0,2.74,6
1,0,-1.0,-1.0,-1.0,2.74,7
1,0,-1.0,-1.0,-1.0,2.74,8
1,0,-1.0,-1.0,-1.0,2.74,9
1,0,-1.0,-1.0,-1.0,2.74,10
1,0,-1.0,-1.0,-1.0,2.74,11
1,0,-1.0,-1.0,-1.0,2.74,12
1,0,-1.0,-1.0,-1.0,2.74,13
1,0,-1.0,-1.0,-1.0,2.74,14
1,0,-1.0,-1.0,-1.0,2.7600000000000002,5
1,0,-1.0,-1.0,-1.0,2.7600000000000002,6
1,0,-1.0,-1.0,-1.0,2.7600000000000002,7
1,0,-1.0,-1.0,-1.0,2.7600000000000002,8
1,0,-1.0,-1.0,-1.0,2.7600000000000002,9
1,0,-1.0,-1.0,-1.0,2.7600000000000002,10
1,0,-1.0,-1.0,-1.0,2.7600000000000002,11
1,0,-1.0,-1.0,-1.0,2.7600000000000002,12
1,0,-1.0,-1.0,-1.0,2.7600000000000002,13
1,0,-1.0,-1.0,-1.0,2.7600000000000002,14
1,0,-1.0,-1.0,-1.0,2.7800000000000002,5
1,0,-1.0,-1.0,-1.0,2.7800000000000002,6
1,0,-1.0,-1.0,-1.0,2.7800000000000002,7
1,0,-1.0,-1.0,-1.0,2.7800000000000002,8
1,0,-1.0,-1.0,-1.0,2.7800000000000002,9
1,0,-1.0,-1.0,-1.0,2.7800000000000002,10
1,0,-1.0,-1.0,-1.0,2.7800000000000002,11
1,0,-1.0,-1.0,-1.0,2.7800000000000002,12
1,0,-1.0,-1.0,-1.0,2.7800000000000002,13
1,0,-1.0,-1.0,-1.0,2.7800000000000002,14
1,0,-1.0,-1.0,-1.0,2.8000000000000003,5
1,0,-1.0,-1.0,-1.0,2.8000000000000003,6
1,0,-1.0,-1.0,-1.0,2.8000000000000003,7
1,0,-1.0,-1.0,-1.0,2.8000000000000003,8
1,0,-1.0,-1.0,-1.0,2.8000000000000003,9
1,0,-1.0,-1.0,-1.0,2.8000000000000003,10
1,0,-1.0,-1.0,-1.0,2.8000000000000003,11
1,0,-1.0,-1.0,-1.0,2.8000000000000003,12
1,0,-1.0,-1.0,-1.0,2.8000000000000003,13
1,0,-1.0,-1.0,-1.0,2.8000000000000003,14
1,0,-1.0,-1.0,-1.0,2.8200000000000003,5
1,0,-1.0,-1.0,-1.0,2.8200000000000003,6
1,0,-1.0,-1.0,-1.0,2.8200000000000003,7
1,0,-1.0,-1.0,-1.0,2.8200000000000003,8
1,0,-1.0,-1.0,-1.0,2.8200000000000003,9
1,0,-1.0,-1.0,-1.0,2.8200000000000003,10
1,0,-1.0,-1.0,-1.0,2.8200000000000003,11
1,0,-1.0,-1.0,-1.0,2.8200000000000003,12
1,0,-1.0,-1.0,-1.0,2.8200000000000003,13
1,0,-1.0,-1.0,-1.0,2.8200000000000003,14
1,0,-1.0,-1.0,-1.0,2.8400000000000003,5
1,0,-1.0,-1.0,-1.0,2.8400000000000003,6
1,0,-1.0,-1.0,-1.0,2.8400000000000003,7
1,0,-1.0,-1.0,-1.0,2.8400000000000003,8
1,0,-1.0,-1.0,-1.0,2.8400000000000003,9
1,0,-1.0,-1.0,-1.0,2.8400000000000003,10
1,0,-1.0,-1.0,-1.0,2.8400000000000003,11
1,0,-1.0,-1.0,-1.0,2.8400000000000003,12
1,0,-1.0,-1.0,-1.0,2.8400000000000003,13
1,0,-1.0,-1.0,-1.0,2.8400000000000003,14
1,0,-1.0,-1.0,-1.0,2.8600000000000003,5
1,0,-1.0,-1.0,-1.0,2.8600000000000003,6
1,0,-1.0,-1.0,-1.0,2.8600000000000003,7
1,0,-1.0,-1.0,-1.0,2.8600000000000003,8
1,0,-1.0,-1.0,-1.0,2.8600000000000003,9
1,0,-1.0,-1.0,-1.0,2.8600000000000003,10
1,0,-1.0,-1.0,-1.0,2.8600000000000003,11
1,0,-1.0,-1.0,-1.0,2.8600000000000003,12
1,0,-1.0,-1.0,-1.0,2.8600000000000003,13
1,0,-1.0,-1.0,-1.0,2.8600000000000003,14
1,0,-1.0,-1.0,-1.0,2.8800000000000003,5
1,0,-1.0,-1.0,-1.0,2.8800000000000003,6
1,0,-1.0,-1.0,-1.0,2.8800000000000003,7
1,0,-1.0,-1.0,-1.0,2.8800000000000003,8
1,0,-1.0,-1.0,-1.0,2.8800000000000003,9
1,0,-1.0,-1.0,-1.0,2.8800000000000003,10
1,0,-1.0,-1.0,-1.0,2.8800000000000003,11
1,0,-1.0,-1.0,-1.0,2.8800000000000003,12
1,0,-1.0,-1.0,-1.0,2.8800000000000003,13
1,0,-1.0,-1.0,-1.0,2.8800000000000003,14
1,0,-1.0,-1.0,-1.0,2.9000000000000004,5
1,0,-1.0,-1.0,-1.0,2.9000000000000004,6
1,0,-1.0,-1.0,-1.0,2.9000000000000004,7
1,0,-1.0,-1.0,-1.0,2.9000000000000004,8
1,0,-1.0,-1.0,-1.0,2.9000000000000004,9
1,0,-1.0,-1.0,-1.0,2.9000000000000004,10
1,0,-1.0,-1.0,-1.0,2.9000000000000004,11
1,0,-1.0,-1.0,-1.0,2.9000000000000004,12
1,0,-1.0,-1.0,-1.0,2.9000000000000004,13
1,0,-1.0,-1.0,-1.0,2.9000000000000004,14
1,0,-1.0,-1.0,-1.0,2.92,5
1,0,-1.0,-1.0,-1.0,2.92,6
1,0,-1.0,-1.0,-1.0,2.92,7
1,0,-1.0,-1.0,-1.0,2.92,8
1,0,-1.0,-1.0,-1.0,2.92,9
1,0,-1.0,-1.0,-1.0,2.92,10
1,0,-1.0,-1.0,-1.0,2.92,11
1,0,-1.0,-1.0,-1.0,2.92,12
1,0,-1.0,-1.0,-1.0,2.92,13
1,0,-1.0,-1.0,-1.0,2.92,14
1,0,-1.0,-1.0,-1.0,2.94,5
1,0,-1.0,-1.0,-1.0,2.94,6
1,0,-1.0,-1.0,-1.0,2.94,7
1,0,-1.0,-1.0,-1.0,2.94,8
1,0,-1.0,-1.0,-1.0,2.94,9
1,0,-1.0,-1.0,-1.0,2.94,10
1,0,-1.0,-1.0,-1.0,2.94,11
1,0,-1.0,-1.0,-1.0,2.94,12
1,0,-1.0,-1.0,-1.0,2.94,13
1,0,-1.0,-1.0,-1.0,2.94,14
1,0,-1.0,-1.0,-1.0,2.96,5
1,0,-1.0,-1.0,-1.0,2.96,6
1,0,-1.0,-1.0,-1.0,2.96,7
1,0,-1.0,-1.0,-1.0,2.96,8
1,0,-1.0,-1.0,-1.0,2.96,9
1,0,-1.0,-1.0,-1.0,2.96,10
1,0,-1.0,-1.0,-1.0,2.96,11
1,0,-1.0,-1.0,-1.0,2.96,12
1,0,-1.0,-1.0,-1.0,2.96,13
1,0,-1.0,-1.0,-1.0,2.96,14
1,0,-1.0,-1.0,-1.0,2.98,5
1,0,-1.0,-1.0,-1.0,2.98,6
1,0,-1.0,-1.0,-1.0,2.98,7
1,0,-1.0,-1.0,-1.0,2.98,8
1,0,-1.0,-1.0,-1.0,2.98,9
1,0,-1.0,-1.0,-1.0,2.98,10
1,0,-1.0,-1.0,-1.0,2.98,11
1,0,-1.0,-1.0,-1.0,2.98,12
1,0,-1.0,-1.0,-1.0,2.98,13
1,0,-1.0,-1.0,-1.0,2.98,14
1,0,-1.0,-1.0,-1.0,3.0,5
1,0,-1.0,-1.0,-1.0,3.0,6
1,0,-1.0,-1.0,-1.0,3.0,7
1,0,-1.0,-1.0,-1.0,3.0,8
1,0,-1.0,-1.0,-1.0,3.0,9
1,0,-1.0,-1.0,-1.0,3.0,10
1,0,-1.0,-1.0,-1.0,3.0,11
1,0,-1.0,-1.0,-1.0,3.0,12
1,0,-1.0,-1.0,-1.0,3.0,13
1,0,-1.0,-1.0,-1.0,3.0,14
1,0,-1.0,-1.0,-1.0,3.02,5
1,0,-1.0,-1.0,-1.0,3.02,6
1,0,-1.0,-1.0,-1.0,3.02,7
1,0,-1.0,-1.0,-1.0,3.02,8
1,0,-1.0,-1.0,-1.0,3.02,9
1,0,-1.0,-1.0,-1.0,3.02,10
1,0,-1.0,-1.0,-1.0,3.02,11
1,0,-1.0,-1.0,-1.0,3.02,12
1,0,-1.0,-1.0,-1.0,3.02,13
1,0,-1.0,-1.0,-1.0,3.02,14
1,0,-1.0,-1.0,-1.0,3.04,5
1,0,-1.0,-1.0,-1.0,3.04,6
1,0,-1.0,-1.0,-1.0,3.04,7
1,0,-1.0,-1.0,-1.0,3.04,8
1,0,-1.0,-1.0,-1.0,3.04,9
1,0,-1.0,-1.0,-1.0,3.04,10
1,0,-1.0,-1.0,-1.0,3.04,11
1,0,-1.0,-1.0,-1.0,3.04,12
1,0,-1.0,-1.0,-1.0,3.04,13
1,0,-1.0,-1.0,-1.0,3.04,14
1,0,-1.0,-1.0,-1.0,3.06,5
1,0,-1.0,-1.0,-1.0,3.06,6
1,0,-1.0,-1.0,-1.0,3.06,7
1,0,-1.0,-1.0,-1.0,3.06,8
1,0,-1.0,-1.0,-1.0,3.06,9
1,0,-1.0,-1.0,-1.0,3.06,10
1,0,-1.0,-1.0,-1.0,3.06,11
1,0,-1.0,-1.0,-1.0,3.06,12
1,0,-1.0,-1.0,-1.0,3.06,13
1,0,-1.0,-1.0,-1.0,3.06,14
1,0,-1.0,-1.0,-1.0,3.08,5
1,0,-1.0,-1.0,-1.0,3.08,6
1,0,-1.0,-1.0,-1.0,3.08,7
1,0,-1.0,-1.0,-1.0,3.08,8
1,0,-1.0,-1.0,-1.0,3.08,9
1,0,-1.0,-1.0,-1.0,3.08,10
1,0,-1.0,-1.0,-1.0,3.08,11
1,0,-1.0,-1.0,-1.0,3.08,12
1,0,-1.0,-1.0,-1.0,3.08,13
1,0,-1.0,-1.0,-1.0,3.08,14
