eps,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.02,-1.0,0.9150364061962312,0.9813476420073588,0.9766002147758152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.05,-1.0,0.3086374133484937,0.3752772860473048,0.5165545738235167,0.5687439144293237,0.6472246226938393,-0.1291664294313668,-0.2697789384242706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.08,-1.0,0.1345151784047313,0.2380864873128168,0.1962557894520912,0.1453074664439262,0.2246279940418361,0.3623403063569852,0.3059241038532028,0.7225337156458908,0.8622481615927037,0.9007885764831338,0.9007885764831338,-1.0,-1.0,-1.0
0.11,-1.0,-0.0267515194283608,-0.0501562003822017,-0.1021132936000416,0.1271748574640402,0.1930599774013011,0.0639482276351185,0.399660922956233,0.3057062102431359,0.0799085487014417,0.2229240802744812,0.6656138146942214,0.7960714872996412,0.8216260592333957,0.8590736230856608
0.1399999999999999,-0.1524075998987954,-0.2143734366432546,-0.2291729945346078,-0.1928948015807421,-0.1873006995560009,-0.1049867404985435,0.0446375058194624,0.0489842774117619,-0.115055889410983,-0.0533626907431838,0.2085512441061912,0.3756132896015413,0.3095718791491549,0.2289495442144963,0.4086054072813746
0.1699999999999999,-0.2267655718089012,-0.2375345384721249,-0.2042817604580065,-0.2569988038186935,-0.2447978887656577,-0.256495753585071,-0.2921598288524838,-0.2525059047394566,-0.1684652633559186,-0.0053485477843368,-0.0226207695902964,-0.1428992498586929,0.0737197781894293,0.1651378309432017,0.199026588091724
0.1999999999999999,-0.3272152371429543,-0.2913330944481311,-0.3127302909943712,-0.2937874169113206,0.0219264461658373,-0.2732385026461256,-0.2421441265665805,-0.2253097929822886,-0.2634527416106629,-0.3440597882610822,-0.2025670848522566,-0.2325490839239227,-0.1263299898824245,-0.137019197880127,-0.0929028084122804
0.2299999999999999,-0.3389072756641661,-0.365589887000003,-0.3778247544438506,-0.1628146837591304,-0.1466241818717323,-0.1068212715807703,-0.0284468491956658,-0.004524354879691,-0.2362957332896628,-0.2949889755780568,-0.3169538378915664,-0.1362338800708294,-0.0672378238963756,0.1214252552925338,-0.2240551073901997
0.26,-0.402761653665279,-0.4280914910325343,-0.4539195787365673,-0.2397290093887511,-0.2102848769237575,-0.1791239783604304,-0.142548451877046,-0.1338049174628288,-0.0711703654522891,-0.2620578467919741,-0.1773084485733967,-0.2603226085623378,-0.3547073265123767,-0.3641025812257326,-0.3673941569116103
0.29,-0.4005586336750207,-0.4130164279608525,-0.3414777545252437,-0.3348696098021786,-0.3180675634778277,-0.2361925614974289,-0.2290371382527341,-0.2045415344316868,-0.1862196439042966,-0.1498315578725477,-0.0918927729419126,-0.2902861889872833,-0.3185356064673605,-0.3116287902948202,-0.283507362928528
0.32,-0.2601854333643686,-0.2664483917672817,-0.3008977302883015,-0.3862430375692937,-0.2902035651136924,-0.3467240440422289,-0.2705981596582179,-0.2769838009061816,-0.2309990079817634,-0.2004413591238167,-0.1855404411699709,-0.136607164411094,-0.3579960878200727,-0.3658363000737064,-0.2596894889244758
0.35,-0.334043775977662,-0.3438681751853152,-0.3459633098724766,-0.3259591946593862,-0.3242494166367861,-0.3610827479626592,-0.3355566245183304,-0.3593205078618547,-0.2830798387802613,-0.1975263748292504,-0.2004607239588669,-0.1435735176442859,-0.1616553608502561,-0.1258332183098132,-0.353959986857623
0.38,-0.3458039154341401,-0.3549905920615315,-0.3635739064960517,-0.3265659905706531,-0.331098894486128,-0.3393810878941025,-0.3731275232610925,-0.3828702909776771,-0.3934844768951759,-0.3389487217728783,-0.3344089593240756,-0.2090487595709367,-0.1901772247017587,-0.1829769777120214,-0.1941704798776644
0.41,-0.3419084944740092,-0.3531932303377336,-0.3376460048743286,-0.3496370031241392,-0.2981515306036726,-0.3211835536716885,-0.3267555940205631,-0.3785661906149131,-0.376698052251341,-0.3637460549176772,-0.3409212501638107,-0.3561776525540393,-0.2601365256541968,-0.2575285579518654,-0.2354244871763464
0.44,-0.3549432644978191,-0.3581160801030618,-0.3748488877473384,-0.367007204113088,-0.3660702673226408,-0.3611833368220605,-0.3807408459080653,-0.3480053206100534,-0.3450773036116267,-0.3415743973399462,-0.3434488735067381,-0.3637978615277432,-0.3772603206015068,-0.3030890684164317,-0.2831211530363145
0.47,-0.3764490706131199,-0.3805534629164859,-0.3933922398446921,-0.3847402825559521,-0.3792303294980336,-0.3678855268086622,-0.3776734424022965,-0.3918558827854269,-0.3490002036995779,-0.3637638549320456,-0.3230280931732724,-0.3409878240513523,-0.326674633827803,-0.3776093937419749,-0.3985784005411802
0.5,-0.3704573672030818,-0.3757947466669331,-0.3882570442455033,-0.3552698226775822,-0.3322326584567643,-0.3722602724524178,-0.371962847164543,-0.380271957186127,-0.3156175814891466,-0.3273661745339156,-0.3367839091773484,-0.2816883927345516,-0.3076333006823725,-0.3143971456543801,-0.3443867568871687
0.53,-0.3756181486427241,-0.3809534899893851,-0.3894297798659656,-0.3583580087018287,-0.3738198063030991,-0.35394711912756,-0.340299660050002,-0.374097862389803,-0.3557963584968835,-0.3316980551904147,-0.3635569922386943,-0.3415812494797174,-0.3179582249816852,-0.3138721710873803,-0.3573345468272034
0.56,-0.380466890503112,-0.3861923641407293,-0.3976099211991488,-0.3558468577619194,-0.37572878130032,-0.390896370610828,-0.3612488458755649,-0.3637321887617292,-0.3385649366336107,-0.3397680647300478,-0.4483718699402197,-0.3935876912048694,-0.4030837162406897,-0.3558272221505482,-0.3423803068941369
0.59,-0.3750470249613712,-0.3864200046703864,-0.3936462887969732,-0.3955688814221954,-0.3599824055242609,-0.40161848799884,-0.3977735386959328,-0.3826527869528734,-0.3526244142340888,-0.3491393742460812,-0.3657994278880892,-0.3871031617445167,-0.4037191894447217,-0.4010948994722723,-0.3607418064929429
0.62,-0.3804157945885673,-0.3839905909905688,-0.3931945395597562,-0.3987316823071662,-0.388312958169232,-0.4098711173574342,-0.4216478792163758,-0.4268843694414153,-1.0,-0.3778413699907741,-0.37691828733217,-0.3945808314073875,-0.4041356612487057,-0.4236241216713743,-0.4644477392222259
0.65,-0.4056508334421362,-0.4101696915518912,-0.4179525698979913,-0.4254477888880979,-0.4299092170473383,-0.4351201665560902,-0.4221939126146103,-0.4358824198209484,-0.4361831827258712,-0.4004952634181338,-0.3983284782579178,-0.4047132438663519,-0.4222589678447471,-0.4089151086977312,-0.431478221763348
0.6799999999999999,-0.4149889442401971,-0.4195303772344469,-0.4267453023852801,-0.4330125505987092,-0.437148645470017,-0.4362505369405933,-0.4426748847123743,-0.406651362137325,-0.4094415155910464,-0.4026227020048999,-0.380054609309233,-0.3793610709537257,-0.3982040549997045,-0.3982729779773757,-0.398757817170052
0.71,-0.4274427927255804,-0.4320316330087805,-0.438847950350679,-0.4434171782430163,-0.4472582100626971,-0.4441762640337082,-0.4504464798776108,-0.4136697406651615,-0.4099752006898075,-0.400382483714375,-0.3943511466292024,-0.3983122803363995,-0.3984962356641517,-0.4063734849429969,-0.3987959215577798
0.74,-0.4284672537884307,-0.433852001774076,-0.4383480534037721,-0.4441456641169541,-0.4453467154772901,-0.4452029620564652,-0.4501041894239116,-0.4556733200106456,-0.4168888483003434,-0.4074602254649387,-0.4040912774250728,-0.390659950716018,-0.4002885530733041,-0.4068157036026741,-0.3954211853010743
0.77,-0.7758027412173105,-0.7845554678596435,-0.7750731192515031,-0.7894246670213522,-0.7952392658209135,-0.7910605914514177,-0.8044576494658228,-0.80629897616115,-0.7784733376465008,-1.0,-1.0,-0.7695533581787,-0.8888252365644661,-0.8639621435199023,-0.7535064132566204
0.8,-0.7621598247037369,-0.7643522213102001,-0.7688346869470769,-0.7698290122823466,-0.7635389789906764,-0.7674386134917354,-0.7240656473481669,-0.7215347194999926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.83,-0.7642604381792942,-0.7658708251289745,-0.7714732940262712,-0.7792186605386292,-0.7734883510423806,-0.7631093491467474,-0.7654117012708833,-0.7255341289347957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.86,-0.7674584115591451,-0.7700824816462167,-0.7874711180562171,-0.7875702314071894,-1.0,-0.7693767247671147,-0.7668910449617402,-0.761900754054584,-0.7245725883769665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.89,-0.6551316691110329,-0.6550969399113021,-0.7875330714569688,-0.787454201501768,-1.0,-0.7732877958555125,-0.7670932954300379,-0.766974417955149,-0.7668849477241192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
